subNb,blockNb,condition,trialNb,trialNbBl,PcommonT,commonT,PrewOr,goalTok,boxPartner,isPartnercorr,tokPartner,isTokGoal,choiceLR,choiceColor,RT,isChoiceCorr,token,outcome,isMiss,chPartnerLR,isOrRew,rewMag
121,5,4,90,10,0.6,0,0.8,1,2,0,1,1,0,0,609.655,0,2,0,0,1,1,17
121,5,4,91,11,0.6,1,0.8,1,2,0,2,0,1,0,418.24,0,2,29,0,0,0,29
121,5,4,92,12,0.6,1,0.8,1,2,0,2,0,0,0,479.995,0,2,0,0,1,1,86
121,5,4,93,13,0.6,0,0.8,1,2,0,1,1,1,0,496.165,0,2,0,0,0,1,92
121,5,4,94,14,0.6,0,0.8,1,2,0,1,1,0,1,455.49,1,1,40,0,1,1,40
121,5,4,95,15,0.6,1,0.8,1,2,0,2,0,0,0,760.805,0,2,2,0,1,0,2
121,5,4,96,16,0.6,1,0.8,1,2,0,2,0,1,0,637.755,0,2,0,0,1,1,13
121,5,4,97,17,0.6,0,0.8,1,1,1,2,0,1,1,895.66,1,1,66,0,1,1,66
121,5,4,98,18,0.6,1,0.8,1,1,1,1,1,0,1,532.305,1,1,34,0,1,1,34
121,5,4,99,19,0.6,1,0.8,1,1,1,1,1,0,1,1139.27,1,1,10,0,1,1,10
121,5,4,100,20,0.6,0,0.8,1,1,1,2,0,1,1,450.795,1,1,26,0,0,1,26
121,6,3,101,1,0.6,1,0.6,1,2,0,2,0,1,0,959.695,0,2,0,0,0,1,46
121,6,3,102,2,0.6,1,0.6,1,1,1,1,1,0,1,508.545,1,1,49,0,1,1,49
121,6,3,103,3,0.6,1,0.6,1,1,1,1,1,1,1,400.04,1,1,52,0,0,1,52
121,6,3,104,4,0.6,0,0.6,1,1,1,2,0,0,1,437.375,1,1,53,0,0,1,53
121,6,3,105,5,0.6,0,0.6,1,2,0,1,1,0,0,678.23,0,2,53,0,0,0,53
121,6,3,106,6,0.6,0,0.6,1,2,0,1,1,1,1,641.565,1,1,0,0,1,0,54
121,6,3,107,7,0.6,1,0.6,1,2,0,2,0,0,0,471.98,0,2,49,0,0,0,49
121,6,3,108,8,0.6,0,0.6,1,2,0,1,1,1,0,552.22,0,2,53,0,0,0,53
121,6,3,109,9,0.6,1,0.2,2,2,1,2,1,0,0,749.54,1,2,55,0,1,0,55
121,6,3,110,10,0.6,1,0.2,2,2,1,2,1,0,0,494.08,1,2,49,0,0,0,49
121,6,3,111,11,0.6,1,0.2,2,2,1,2,1,1,0,462.61,1,2,45,0,1,0,45
121,6,3,112,12,0.6,1,0.2,2,2,1,2,1,0,0,458.715,1,2,48,0,1,0,48
121,6,3,113,13,0.6,1,0.2,2,2,1,2,1,1,0,423.385,1,2,51,0,1,0,51
121,6,3,114,14,0.6,0,0.2,2,2,1,1,0,0,0,470.115,1,2,54,0,0,0,54
121,6,3,115,15,0.6,1,0.2,2,1,0,1,0,0,1,489.87,0,1,0,0,0,0,47
121,6,3,116,16,0.6,1,0.2,2,2,1,2,1,0,0,456.5,1,2,46,0,1,0,46
121,6,3,117,17,0.6,0,0.2,2,2,1,1,0,0,0,502.755,1,2,0,0,1,1,45
121,6,3,118,18,0.6,0,0.2,2,2,1,1,0,0,0,480.675,1,2,47,0,0,0,47
121,6,3,119,19,0.6,1,0.2,2,2,1,2,1,1,0,454.07,1,2,54,0,1,0,54
121,6,3,120,20,0.6,0,0.2,2,2,1,1,0,1,0,467.18,1,2,48,0,1,0,48
121,7,1,121,1,0.8,0,0.4,2,1,0,2,1,1,0,436.61,1,2,53,0,0,0,53
121,7,1,122,2,0.8,1,0.4,2,1,0,1,0,0,0,423.055,1,2,0,0,0,1,55
121,7,1,123,3,0.8,0,0.4,2,2,1,1,0,1,1,396.3,0,1,55,0,1,1,55
121,7,1,124,4,0.8,1,0.4,2,2,1,2,1,1,1,447.455,0,1,0,0,0,0,54
121,7,1,125,5,0.8,1,0.4,2,2,1,2,1,0,0,452.41,1,2,47,0,0,0,47
121,7,1,126,6,0.8,1,0.4,2,2,1,2,1,0,0,419.98,1,2,49,0,0,0,49
121,7,1,127,7,0.8,1,0.4,2,2,1,2,1,0,0,428.995,1,2,0,0,1,1,46
121,7,1,128,8,0.8,1,0.4,2,2,1,2,1,0,0,398.71,1,2,0,0,0,1,45
121,7,1,129,9,0.8,1,0.4,2,2,1,2,1,1,0,414.69,1,2,0,0,0,1,54
121,7,1,130,10,0.8,1,0.4,2,2,1,2,1,0,1,713.105,0,1,0,0,1,0,46
121,7,1,131,11,0.8,1,0.4,2,2,1,2,1,1,0,443.485,1,2,53,0,1,0,53
121,7,1,132,12,0.8,1,0.8,1,2,0,2,0,0,0,915.205,0,2,0,0,0,1,51
121,7,1,133,13,0.8,1,0.8,1,1,1,1,1,0,1,617.74,1,1,0,0,1,0,48
121,7,1,134,14,0.8,1,0.8,1,1,1,1,1,1,1,587.185,1,1,0,0,0,0,46
121,7,1,135,15,0.8,1,0.8,1,1,1,1,1,1,1,474.13,1,1,47,0,0,1,47
121,7,1,136,16,0.8,1,0.8,1,1,1,1,1,0,1,460.42,1,1,53,0,0,1,53
121,7,1,137,17,0.8,1,0.8,1,1,1,1,1,1,1,484.645,1,1,49,0,1,1,49
121,7,1,138,18,0.8,0,0.8,1,1,1,2,0,0,1,461.13,1,1,53,0,0,1,53
121,7,1,139,19,0.8,0,0.8,1,2,0,1,1,0,0,453.165,0,2,0,0,1,1,50
121,7,1,140,20,0.8,1,0.8,1,2,0,2,0,0,0,448.11,0,2,0,0,1,1,47
121,8,2,141,1,0.8,1,0.6,1,2,0,2,0,0,0,423.845,0,2,5,0,1,0,5
121,8,2,142,2,0.8,1,0.6,1,1,1,1,1,1,1,433.59,1,1,34,0,1,1,34
121,8,2,143,3,0.8,1,0.6,1,1,1,1,1,0,1,463.715,1,1,20,0,0,1,20
121,8,2,144,4,0.8,1,0.6,1,1,1,1,1,0,1,428.835,1,1,79,0,1,1,79
121,8,2,145,5,0.8,1,0.6,1,1,1,1,1,0,1,412.72,1,1,75,0,1,1,75
121,8,2,146,6,0.8,0,0.6,1,1,1,2,0,0,1,442.785,1,1,0,0,1,0,25
121,8,2,147,7,0.8,1,0.6,1,1,1,1,1,0,1,434.41,1,1,27,0,1,1,27
121,8,2,148,8,0.8,0,0.6,1,1,1,2,0,0,1,480.03,1,1,48,0,1,1,48
121,8,2,149,9,0.8,1,0.2,2,2,1,2,1,0,0,532.89,1,2,0,0,0,1,85
121,8,2,150,10,0.8,1,0.2,2,2,1,2,1,1,0,457.03,1,2,48,0,1,0,48
121,8,2,151,11,0.8,1,0.2,2,2,1,2,1,1,0,397.675,1,2,71,0,0,0,71
121,8,2,152,12,0.8,1,0.2,2,2,1,2,1,0,0,471.065,1,2,66,0,0,0,66
121,8,2,153,13,0.8,1,0.2,2,2,1,2,1,1,0,425.455,1,2,80,0,1,0,80
121,8,2,154,14,0.8,1,0.2,2,2,1,2,1,0,0,433.26,1,2,62,0,0,0,62
121,8,2,155,15,0.8,1,0.2,2,2,1,2,1,1,0,425.735,1,2,7,0,1,0,7
121,8,2,156,16,0.8,1,0.2,2,2,1,2,1,0,0,675.13,1,2,21,0,0,0,21
121,8,2,157,17,0.8,0,0.2,2,2,1,1,0,1,0,418.29,1,2,0,0,1,1,14
121,8,2,158,18,0.8,0,0.2,2,1,0,2,1,0,1,443.565,0,1,96,0,0,1,96
121,8,2,159,19,0.8,1,0.2,2,1,0,1,0,1,1,440.64,0,1,0,0,0,0,90
121,8,2,160,20,0.8,1,0.2,2,2,1,2,1,1,0,416.57,1,2,41,0,0,0,41
124,1,4,1,1,0.6,0,0.6,1,1,1,2,0,0,1,636,1,1,0,0,0,0,77
124,1,4,2,2,0.6,0,0.6,1,2,0,1,1,1,1,679,1,1,0,0,1,0,61
124,1,4,3,3,0.6,1,0.6,1,2,0,2,0,1,0,853,0,2,80,0,1,0,80
124,1,4,4,4,0.6,0,0.6,1,2,0,1,1,1,1,697,1,1,19,0,1,1,19
124,1,4,5,5,0.6,0,0.6,1,2,0,1,1,1,1,557,1,1,88,0,1,1,88
124,1,4,6,6,0.6,1,0.6,1,2,0,2,0,1,0,665,0,2,0,0,0,1,96
124,1,4,7,7,0.6,1,0.6,1,1,1,1,1,0,1,756,1,1,58,0,1,1,58
124,1,4,8,8,0.6,1,0.6,1,1,1,1,1,1,1,1311,1,1,69,0,1,1,69
124,1,4,9,9,0.6,1,0.6,1,1,1,1,1,0,1,629,1,1,0,0,0,0,13
124,1,4,10,10,0.6,1,0.6,1,1,1,1,1,0,1,643,1,1,23,0,1,1,23
124,1,4,11,11,0.6,0,0.6,1,1,1,2,0,0,0,533,0,2,0,0,0,1,67
124,1,4,12,12,0.6,0,0.6,1,1,1,2,0,0,0,667,0,2,0,0,0,1,80
124,1,4,13,13,0.6,1,0.2,2,2,1,2,1,0,1,489,0,1,0,0,1,0,6
124,1,4,14,14,0.6,1,0.2,2,2,1,2,1,0,0,566,1,2,0,0,0,1,21
124,1,4,15,15,0.6,0,0.2,2,2,1,1,0,1,1,447,0,1,0,0,0,0,89
124,1,4,16,16,0.6,1,0.2,2,2,1,2,1,0,1,1251,0,1,0,0,0,0,38
124,1,4,17,17,0.6,1,0.2,2,2,1,2,1,1,1,2527,0,1,0,0,0,0,54
124,1,4,18,18,0.6,1,0.2,2,2,1,2,1,0,1,761,0,1,0,0,0,0,8
124,1,4,19,19,0.6,1,0.2,2,2,1,2,1,1,0,962,1,2,0,0,1,1,35
124,1,4,20,20,0.6,0,0.2,2,2,1,1,0,0,0,929,1,2,31,0,0,0,31
124,2,3,21,1,0.6,0,0.4,2,1,0,2,1,1,1,871,0,1,0,0,0,0,49
124,2,3,22,2,0.6,0,0.4,2,1,0,2,1,0,1,738,0,1,0,0,0,0,55
124,2,3,23,3,0.6,1,0.4,2,1,0,1,0,0,1,660,0,1,51,0,1,1,51
124,2,3,24,4,0.6,1,0.4,2,2,1,2,1,0,0,622,1,2,52,0,0,0,52
124,2,3,25,5,0.6,1,0.4,2,2,1,2,1,0,0,627,1,2,0,0,0,1,48
124,2,3,26,6,0.6,0,0.4,2,2,1,1,0,1,1,1452,0,1,0,0,1,0,48
124,2,3,27,7,0.6,0,0.4,2,1,0,2,1,1,1,1723,0,1,0,0,1,0,55
124,2,3,28,8,0.6,1,0.4,2,1,0,1,0,0,1,677,0,1,49,0,1,1,49
124,2,3,29,9,0.6,1,0.4,2,1,0,1,0,1,1,579,0,1,0,0,1,0,52
124,2,3,30,10,0.6,1,0.4,2,2,1,2,1,1,0,440,1,2,0,0,0,1,45
124,2,3,31,11,0.6,0,0.4,2,2,1,1,0,0,1,858,0,1,53,0,0,1,53
124,2,3,32,12,0.6,1,0.4,2,2,1,2,1,0,0,1363,1,2,53,0,0,0,53
124,2,3,33,13,0.6,1,0.8,1,2,0,2,0,1,0,889,0,2,0,0,1,1,55
124,2,3,34,14,0.6,0,0.8,1,2,0,1,1,1,1,614,1,1,47,0,0,1,47
124,2,3,35,15,0.6,1,0.8,1,2,0,2,0,0,0,1300,0,2,0,0,0,1,47
124,2,3,36,16,0.6,1,0.8,1,2,0,2,0,0,0,1028,0,2,50,0,0,0,50
124,2,3,37,17,0.6,1,0.8,1,1,1,1,1,0,1,683,1,1,45,0,1,1,45
124,2,3,38,18,0.6,1,0.8,1,1,1,1,1,NaN,NaN,NaN,0,0,0,1,1,1,46
124,2,3,39,19,0.6,0,0.8,1,1,1,2,0,0,0,482,0,2,0,0,0,1,46
124,2,3,40,20,0.6,0,0.8,1,1,1,2,0,1,0,420,0,2,0,0,0,1,54
124,3,1,41,1,0.8,0,0.6,1,2,0,1,1,0,1,629,1,1,0,0,1,0,54
124,3,1,42,2,0.8,1,0.6,1,2,0,2,0,0,1,1512,1,1,50,0,1,1,50
124,3,1,43,3,0.8,1,0.6,1,1,1,1,1,1,0,505,0,2,53,0,1,0,53
124,3,1,44,4,0.8,1,0.6,1,1,1,1,1,1,0,458,0,2,0,0,1,1,46
124,3,1,45,5,0.8,0,0.6,1,1,1,2,0,1,0,1035,0,2,46,0,0,0,46
124,3,1,46,6,0.8,1,0.6,1,2,0,2,0,1,0,404,0,2,0,0,0,1,47
124,3,1,47,7,0.8,1,0.6,1,1,1,1,1,1,1,649,1,1,49,0,0,1,49
124,3,1,48,8,0.8,1,0.6,1,1,1,1,1,1,0,839,0,2,45,0,1,0,45
124,3,1,49,9,0.8,1,0.6,1,1,1,1,1,1,1,504,1,1,0,0,0,0,53
124,3,1,50,10,0.8,1,0.6,1,1,1,1,1,0,1,579,1,1,0,0,0,0,51
124,3,1,51,11,0.8,0,0.2,2,1,0,2,1,1,0,396,1,2,54,0,0,0,54
124,3,1,52,12,0.8,0,0.2,2,1,0,2,1,0,0,633,1,2,54,0,1,0,54
124,3,1,53,13,0.8,1,0.2,2,1,0,1,0,0,1,438,0,1,0,0,1,0,48
124,3,1,54,14,0.8,1,0.2,2,1,0,1,0,0,1,460,0,1,0,0,0,0,52
124,3,1,55,15,0.8,1,0.2,2,2,1,2,1,1,0,654,1,2,53,0,1,0,53
124,3,1,56,16,0.8,1,0.2,2,2,1,2,1,0,0,627,1,2,47,0,1,0,47
124,3,1,57,17,0.8,1,0.2,2,2,1,2,1,0,0,718,1,2,49,0,1,0,49
124,3,1,58,18,0.8,1,0.2,2,2,1,2,1,1,0,611,1,2,54,0,0,0,54
124,3,1,59,19,0.8,1,0.2,2,2,1,2,1,1,0,940,1,2,0,0,1,1,48
124,3,1,60,20,0.8,1,0.2,2,2,1,2,1,0,0,569,1,2,0,0,0,1,46
124,4,2,61,1,0.8,0,0.4,2,1,0,2,1,0,1,443,0,1,0,0,1,0,28
124,4,2,62,2,0.8,1,0.4,2,1,0,1,0,1,1,539,0,1,16,0,0,1,16
124,4,2,63,3,0.8,1,0.4,2,2,1,2,1,1,0,503,1,2,70,0,1,0,70
124,4,2,64,4,0.8,1,0.4,2,2,1,2,1,1,0,511,1,2,0,0,1,1,37
124,4,2,65,5,0.8,0,0.4,2,2,1,1,0,1,1,635,0,1,2,0,0,1,2
124,4,2,66,6,0.8,1,0.4,2,2,1,2,1,0,0,880,1,2,20,0,1,0,20
124,4,2,67,7,0.8,1,0.4,2,2,1,2,1,1,0,1177,1,2,82,0,1,0,82
124,4,2,68,8,0.8,1,0.4,2,2,1,2,1,0,0,17,1,2,90,0,1,0,90
124,4,2,69,9,0.8,1,0.4,2,2,1,2,1,0,0,485,1,2,65,0,0,0,65
124,4,2,70,10,0.8,1,0.4,2,2,1,2,1,0,0,1002,1,2,87,0,0,0,87
124,4,2,71,11,0.8,1,0.8,1,2,0,2,0,1,0,455,0,2,11,0,1,0,11
124,4,2,72,12,0.8,1,0.8,1,1,1,1,1,0,1,405,1,1,24,0,1,1,24
124,4,2,73,13,0.8,1,0.8,1,1,1,1,1,0,1,373,1,1,0,0,1,0,59
124,4,2,74,14,0.8,1,0.8,1,1,1,1,1,1,1,656,1,1,18,0,0,1,18
124,4,2,75,15,0.8,1,0.8,1,1,1,1,1,1,1,863,1,1,79,0,1,1,79
124,4,2,76,16,0.8,1,0.8,1,1,1,1,1,1,1,479,1,1,78,0,0,1,78
124,4,2,77,17,0.8,0,0.8,1,1,1,2,0,1,0,574,0,2,0,0,1,1,53
124,4,2,78,18,0.8,0,0.8,1,1,1,2,0,0,1,288,1,1,32,0,0,1,32
124,4,2,79,19,0.8,1,0.8,1,1,1,1,1,1,1,496,1,1,98,0,0,1,98
124,4,2,80,20,0.8,1,0.8,1,1,1,1,1,1,0,585,0,2,0,0,0,1,53
124,5,4,81,1,0.6,1,0.4,2,2,1,2,1,1,0,363,1,2,0,0,1,1,89
124,5,4,82,2,0.6,1,0.4,2,2,1,2,1,1,0,486,1,2,0,0,0,1,72
124,5,4,83,3,0.6,1,0.4,2,2,1,2,1,1,0,1316,1,2,0,0,0,1,44
124,5,4,84,4,0.6,0,0.4,2,2,1,1,0,1,1,1103,0,1,85,0,0,1,85
124,5,4,85,5,0.6,0,0.4,2,1,0,2,1,1,0,1036,1,2,21,0,1,0,21
124,5,4,86,6,0.6,0,0.4,2,1,0,2,1,0,0,618,1,2,78,0,0,0,78
124,5,4,87,7,0.6,1,0.4,2,1,0,1,0,1,0,648,1,2,82,0,1,0,82
124,5,4,88,8,0.6,1,0.4,2,1,0,1,0,0,0,491,1,2,41,0,0,0,41
124,5,4,89,9,0.6,0,0.4,2,2,1,1,0,0,0,715,1,2,14,0,0,0,14
124,5,4,90,10,0.6,1,0.4,2,2,1,2,1,0,1,515,0,1,32,0,0,1,32
124,5,4,91,11,0.6,1,0.8,1,2,0,2,0,1,0,1465,0,2,19,0,0,0,19
124,5,4,92,12,0.6,0,0.8,1,2,0,1,1,1,1,514,1,1,63,0,1,1,63
124,5,4,93,13,0.6,1,0.8,1,2,0,2,0,0,0,1520,0,2,0,0,1,1,11
124,5,4,94,14,0.6,0,0.8,1,1,1,2,0,1,0,553,0,2,45,0,1,0,45
124,5,4,95,15,0.6,1,0.8,1,2,0,2,0,1,1,617,1,1,0,0,1,0,97
124,5,4,96,16,0.6,1,0.8,1,1,1,1,1,0,0,627,0,2,0,0,0,1,2
124,5,4,97,17,0.6,0,0.8,1,1,1,2,0,0,0,517,0,2,0,0,0,1,27
124,5,4,98,18,0.6,0,0.8,1,1,1,2,0,0,0,486,0,2,0,0,1,1,64
124,5,4,99,19,0.6,1,0.8,1,1,1,1,1,1,0,547,0,2,0,0,1,1,80
124,5,4,100,20,0.6,1,0.8,1,1,1,1,1,0,1,513,1,1,23,0,1,1,23
124,6,3,101,1,0.6,1,0.6,1,1,1,1,1,1,1,591,1,1,0,0,1,0,51
124,6,3,102,2,0.6,1,0.6,1,1,1,1,1,0,1,609,1,1,50,0,0,1,50
124,6,3,103,3,0.6,1,0.6,1,1,1,1,1,1,1,582,1,1,45,0,1,1,45
124,6,3,104,4,0.6,1,0.6,1,1,1,1,1,1,1,552,1,1,45,0,1,1,45
124,6,3,105,5,0.6,0,0.6,1,1,1,2,0,1,0,727,0,2,52,0,1,0,52
124,6,3,106,6,0.6,1,0.6,1,2,0,2,0,1,1,1665,1,1,52,0,0,1,52
124,6,3,107,7,0.6,0,0.6,1,1,1,2,0,0,0,389,0,2,0,0,0,1,55
124,6,3,108,8,0.6,0,0.6,1,2,0,1,1,0,1,420,1,1,53,0,0,1,53
124,6,3,109,9,0.6,1,0.6,1,2,0,2,0,0,0,1478,0,2,0,0,1,1,47
124,6,3,110,10,0.6,0,0.6,1,2,0,1,1,0,1,451,1,1,0,0,0,0,51
124,6,3,111,11,0.6,1,0.2,2,2,1,2,1,1,0,1018,1,2,52,0,1,0,52
124,6,3,112,12,0.6,0,0.2,2,2,1,1,0,1,0,1314,1,2,55,0,1,0,55
124,6,3,113,13,0.6,1,0.2,2,2,1,2,1,0,0,543,1,2,54,0,0,0,54
124,6,3,114,14,0.6,1,0.2,2,2,1,2,1,0,0,1123,1,2,46,0,0,0,46
124,6,3,115,15,0.6,0,0.2,2,2,1,1,0,0,0,440,1,2,45,0,0,0,45
124,6,3,116,16,0.6,0,0.2,2,2,1,1,0,0,0,685,1,2,49,0,0,0,49
124,6,3,117,17,0.6,1,0.2,2,2,1,2,1,0,1,761,0,1,0,0,0,0,54
124,6,3,118,18,0.6,1,0.2,2,2,1,2,1,1,0,484,1,2,47,0,1,0,47
124,6,3,119,19,0.6,0,0.2,2,2,1,1,0,1,1,614,0,1,0,0,0,0,48
124,6,3,120,20,0.6,1,0.2,2,2,1,2,1,1,1,413,0,1,47,0,1,1,47
124,7,1,121,1,0.8,1,0.4,2,1,0,1,0,1,0,1503,1,2,52,0,0,0,52
124,7,1,122,2,0.8,1,0.4,2,2,1,2,1,1,0,671,1,2,0,0,1,1,52
124,7,1,123,3,0.8,0,0.4,2,2,1,1,0,1,0,504,1,2,0,0,1,1,49
124,7,1,124,4,0.8,1,0.4,2,2,1,2,1,0,0,912,1,2,51,0,1,0,51
124,7,1,125,5,0.8,1,0.4,2,2,1,2,1,1,1,331,0,1,54,0,1,1,54
124,7,1,126,6,0.8,1,0.4,2,2,1,2,1,0,1,418,0,1,0,0,1,0,45
124,7,1,127,7,0.8,1,0.4,2,2,1,2,1,NaN,NaN,NaN,0,0,0,1,0,0,55
124,7,1,128,8,0.8,0,0.4,2,2,1,1,0,0,1,623,0,1,0,0,0,0,46
124,7,1,129,9,0.8,1,0.8,1,1,1,1,1,1,1,1201,1,1,47,0,0,1,47
124,7,1,130,10,0.8,1,0.8,1,1,1,1,1,0,0,353,0,2,0,0,0,1,54
124,7,1,131,11,0.8,1,0.8,1,1,1,1,1,1,0,1766,0,2,0,0,1,1,51
124,7,1,132,12,0.8,1,0.8,1,1,1,1,1,0,0,18,0,2,0,0,0,1,53
124,7,1,133,13,0.8,0,0.8,1,1,1,2,0,1,0,702,0,2,0,0,1,1,52
124,7,1,134,14,0.8,1,0.8,1,1,1,1,1,0,0,534,0,2,0,0,0,1,51
124,7,1,135,15,0.8,0,0.8,1,1,1,2,0,1,0,737,0,2,0,0,0,1,48
124,7,1,136,16,0.8,1,0.8,1,2,0,2,0,0,0,524,0,2,0,0,1,1,47
124,7,1,137,17,0.8,1,0.8,1,1,1,1,1,1,0,2274,0,2,0,0,1,1,45
124,7,1,138,18,0.8,1,0.8,1,1,1,1,1,1,1,480,1,1,0,0,1,0,45
124,7,1,139,19,0.8,1,0.8,1,1,1,1,1,0,1,545,1,1,55,0,0,1,55
124,7,1,140,20,0.8,1,0.8,1,1,1,1,1,1,1,519,1,1,0,0,0,0,48
124,8,2,141,1,0.8,0,0.6,1,2,0,1,1,0,0,2820,0,2,0,0,0,1,34
124,8,2,142,2,0.8,0,0.6,1,2,0,1,1,1,1,763,1,1,23,0,0,1,23
124,8,2,143,3,0.8,1,0.6,1,2,0,2,0,0,0,557,0,2,93,0,0,0,93
124,8,2,144,4,0.8,1,0.6,1,1,1,1,1,1,1,721,1,1,17,0,1,1,17
124,8,2,145,5,0.8,1,0.6,1,1,1,1,1,0,0,1721,0,2,0,0,0,1,74
124,8,2,146,6,0.8,1,0.6,1,1,1,1,1,0,1,481,1,1,0,0,0,0,49
124,8,2,147,7,0.8,1,0.6,1,1,1,1,1,0,1,728,1,1,0,0,1,0,56
124,8,2,148,8,0.8,1,0.6,1,1,1,1,1,NaN,NaN,NaN,0,0,0,1,1,1,98
124,8,2,149,9,0.8,1,0.6,1,1,1,1,1,0,1,574,1,1,0,0,1,0,85
124,8,2,150,10,0.8,1,0.2,2,1,0,1,0,1,1,1999,0,1,17,0,0,1,17
124,8,2,151,11,0.8,1,0.2,2,2,1,2,1,1,0,465,1,2,61,0,1,0,61
124,8,2,152,12,0.8,1,0.2,2,2,1,2,1,1,0,524,1,2,37,0,1,0,37
124,8,2,153,13,0.8,1,0.2,2,2,1,2,1,1,0,359,1,2,12,0,1,0,12
124,8,2,154,14,0.8,1,0.2,2,2,1,2,1,1,0,436,1,2,66,0,1,0,66
124,8,2,155,15,0.8,1,0.2,2,2,1,2,1,0,0,399,1,2,83,0,0,0,83
124,8,2,156,16,0.8,0,0.2,2,2,1,1,0,1,1,469,0,1,0,0,1,0,73
124,8,2,157,17,0.8,0,0.2,2,1,0,2,1,0,0,487,1,2,30,0,0,0,30
124,8,2,158,18,0.8,1,0.2,2,1,0,1,0,1,1,1036,0,1,10,0,0,1,10
124,8,2,159,19,0.8,1,0.2,2,2,1,2,1,0,1,618,0,1,2,0,0,1,2
124,8,2,160,20,0.8,1,0.2,2,2,1,2,1,1,0,496,1,2,82,0,1,0,82
125,1,2,1,1,0.8,0,0.6,1,2,0,1,1,1,0,449,0,2,30,0,1,0,30
125,1,2,2,2,0.8,1,0.6,1,2,0,2,0,0,0,409,0,2,0,0,0,1,75
125,1,2,3,3,0.8,1,0.6,1,1,1,1,1,0,0,500,0,2,15,0,1,0,15
125,1,2,4,4,0.8,1,0.6,1,1,1,1,1,1,1,414,1,1,10,0,1,1,10
125,1,2,5,5,0.8,1,0.6,1,1,1,1,1,0,0,405,0,2,0,0,1,1,40
125,1,2,6,6,0.8,1,0.6,1,1,1,1,1,0,1,352,1,1,0,0,1,0,20
125,1,2,7,7,0.8,1,0.6,1,1,1,1,1,1,1,179,1,1,60,0,1,1,60
125,1,2,8,8,0.8,1,0.6,1,1,1,1,1,0,1,357,1,1,0,0,0,0,45
125,1,2,9,9,0.8,1,0.6,1,1,1,1,1,1,0,636,0,2,0,0,0,1,25
125,1,2,10,10,0.8,0,0.2,2,1,0,2,1,0,1,511,0,1,1,0,0,1,1
125,1,2,11,11,0.8,1,0.2,2,1,0,1,0,1,1,257,0,1,0,0,0,0,5
125,1,2,12,12,0.8,1,0.2,2,1,0,1,0,0,0,44,1,2,99,0,1,0,99
125,1,2,13,13,0.8,1,0.2,2,2,1,2,1,1,1,436,0,1,90,0,1,1,90
125,1,2,14,14,0.8,1,0.2,2,2,1,2,1,0,0,341,1,2,65,0,0,0,65
125,1,2,15,15,0.8,1,0.2,2,2,1,2,1,1,0,339,1,2,70,0,0,0,70
125,1,2,16,16,0.8,1,0.2,2,2,1,2,1,1,1,387,0,1,0,0,0,0,55
125,1,2,17,17,0.8,0,0.2,2,2,1,1,0,1,0,61,1,2,95,0,1,0,95
125,1,2,18,18,0.8,1,0.2,2,2,1,2,1,1,0,159,1,2,35,0,0,0,35
125,1,2,19,19,0.8,0,0.2,2,2,1,1,0,0,0,188,1,2,85,0,1,0,85
125,1,2,20,20,0.8,1,0.2,2,2,1,2,1,1,0,301,1,2,80,0,1,0,80
125,2,1,21,1,0.8,1,0.4,2,2,1,2,1,1,1,331,0,1,0,0,0,0,45
125,2,1,22,2,0.8,1,0.4,2,2,1,2,1,0,1,65,0,1,51,0,0,1,51
125,2,1,23,3,0.8,1,0.4,2,2,1,2,1,0,0,165,1,2,52,0,1,0,52
125,2,1,24,4,0.8,1,0.4,2,2,1,2,1,1,0,13,1,2,0,0,1,1,48
125,2,1,25,5,0.8,1,0.4,2,2,1,2,1,1,0,563,1,2,0,0,0,1,47
125,2,1,26,6,0.8,1,0.4,2,2,1,2,1,0,0,712,1,2,54,0,0,0,54
125,2,1,27,7,0.8,1,0.4,2,2,1,2,1,1,1,674,0,1,0,0,0,0,50
125,2,1,28,8,0.8,0,0.4,2,2,1,1,0,1,1,334,0,1,0,0,0,0,55
125,2,1,29,9,0.8,0,0.4,2,2,1,1,0,0,0,657,1,2,0,0,1,1,49
125,2,1,30,10,0.8,1,0.4,2,1,0,1,0,0,0,433,1,2,53,0,1,0,53
125,2,1,31,11,0.8,1,0.8,1,1,1,1,1,1,1,82,1,1,0,0,0,0,52
125,2,1,32,12,0.8,1,0.8,1,1,1,1,1,0,0,185,0,2,0,0,1,1,51
125,2,1,33,13,0.8,1,0.8,1,1,1,1,1,0,1,112,1,1,0,0,0,0,54
125,2,1,34,14,0.8,1,0.8,1,1,1,1,1,1,0,45,0,2,0,0,0,1,46
125,2,1,35,15,0.8,0,0.8,1,1,1,2,0,1,0,815,0,2,0,0,0,1,47
125,2,1,36,16,0.8,1,0.8,1,1,1,1,1,1,1,204,1,1,48,0,1,1,48
125,2,1,37,17,0.8,1,0.8,1,1,1,1,1,0,1,575,1,1,50,0,1,1,50
125,2,1,38,18,0.8,0,0.8,1,1,1,2,0,0,0,619,0,2,0,0,1,1,53
125,2,1,39,19,0.8,1,0.8,1,1,1,1,1,0,1,525,1,1,46,0,0,1,46
125,2,1,40,20,0.8,1,0.8,1,1,1,1,1,1,1,458,1,1,49,0,1,1,49
125,3,3,41,1,0.6,0,0.6,1,1,1,2,0,1,0,666,0,2,0,0,1,1,46
125,3,3,42,2,0.6,1,0.6,1,2,0,2,0,1,0,463,0,2,0,0,1,1,52
