study,subNb,uniqueID,IRV_STAI_State,IRV_STAI_State_z,IRV_STAI_Trait,IRV_STAI_Trait_z,IRV_SRS,IRV_SRS_z,SHR,SHR_z,Syn,Syn_z,Ant,Ant_z,BDI_Q1,LSAS_Q1,IRV_avg,catchQ_BDI,catchQ_SRS,catchQ_STAI,catchQ_Total,catchQ_Acc,excluded_catchQs,excluded_IRV_STAI_State,excluded_IRV_STAI_Trait,excluded_IRV_SRS,excluded_IRV_avg,excluded_SHR,excluded_Syn,excluded_Ant,excluded_na,excluded,excluded2
2,113,239,1.538967528,2.163932269,1.460893742,2.16574747,0.625192278,-1.023337759,0.951794677,-1.213125563,0.853360732,0.846231949,-0.948636203,-1.548314829,0,0,1.102113993,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,114,240,1.468977446,1.911790981,1.531253357,2.41856536,0.903518762,0.521382533,0.96490341,-0.50452135,0.802384438,0.530206874,-0.791256329,-1.027736851,0,0,1.617246292,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,115,241,0.911909506,-0.095062325,0.852241626,-0.021276232,0.87897449,0.385161089,0.960502537,-0.742414466,0.582291052,-0.834251461,-0.24270274,0.786757672,0,0,0.089607511,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,116,242,0.910465468,-0.100264514,0.923380517,0.234341773,1.094127682,1.579267725,0.977038802,0.151468043,0.54879863,-1.041886117,-0.29464414,0.614946954,0,3,0.571114995,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,117,243,0.998683344,0.217542926,0.894427191,0.130305973,0.886056518,0.424466559,0.961244228,-0.702321664,0.76863399,0.320972599,-0.850700807,-1.224366096,0,2,0.257438486,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,118,244,0.550119604,-1.398420872,0.571240571,-1.030976113,0.687456292,-0.677770622,0.980782766,0.353851333,0.505419201,-1.310814797,-0.192258279,0.953616846,0,1,-1.035722536,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,119,245,1.431782106,1.777793698,1.391704748,1.917135879,0.708804519,-0.559287327,0.971737392,-0.135104406,0.922824521,1.276869362,-0.941816645,-1.525757232,0,2,1.045214083,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,120,246,0.670820393,-0.963592801,0.87509398,0.060837405,0.663252475,-0.812102528,0.994898645,1.116897695,0.875753281,0.985053483,-0.824567627,-1.137923291,0,0,-0.571619308,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,121,247,0.718184846,-0.792960994,0.50262469,-1.277528377,0.589572857,-1.221026608,0.983374464,0.493947833,0.632422872,-0.523461658,-0.422409645,0.192326789,0,1,-1.097171993,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,122,248,1.538967528,2.163932269,0.833508753,-0.08858765,0.573031748,-1.312830256,0.98771079,0.728351805,0.944193247,1.40934375,-0.691223651,-0.696850769,0,0,0.254171455,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,123,249,1.099042646,0.579090203,0.940324692,0.295225999,1.168496733,1.992018178,0.974977471,0.040040932,0.460419867,-1.589785998,-0.53462876,-0.178869341,1,2,0.955444793,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,124,250,0.852241626,-0.310017581,0.74515982,-0.406045202,0.88578518,0.422960621,0.958597965,-0.845367791,0.798171511,0.504089038,-0.047807627,1.431427807,0,0,-0.097700721,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,125,251,0.648885685,-1.042613221,0.888523317,0.109092027,0.91672494,0.594677213,0.972514096,-0.093118963,0.506984894,-1.301108356,-0.211768412,0.889081621,1,3,-0.112947994,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,126,252,1.268027893,1.187864425,0.87509398,0.060837405,0.976158089,0.924532966,0.968015142,-0.336313915,0.750731176,0.209984969,-0.391083281,0.295947505,1,2,0.724411599,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,127,253,1.046296728,0.389071513,0.87509398,0.060837405,0.533493566,-1.532268349,0.991460061,0.931021951,0.683810094,-0.204889056,-0.612138075,-0.435253092,0,1,-0.360786477,0,1,1,2,0.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,128,254,1.316894273,1.363906968,1.273205652,1.491342022,0.566704373,-1.347947379,0.977470808,0.174820479,0.865941202,0.924223967,-0.805061434,-1.073401097,0,3,0.502433871,0,1,1,2,0.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,129,255,0.794719414,-0.517243008,0.759154655,-0.355758621,0.812167092,0.014378035,0.983456725,0.498394529,0.572731492,-0.893515491,-0.590441912,-0.363486961,0,1,-0.286207865,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,130,256,0.695852374,-0.873414369,1.187655807,1.183942223,0.975172569,0.919063296,0.944765312,-1.593104126,0.795122031,0.485183936,-0.805037102,-1.073320613,3,3,0.409863717,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,131,257,1.460893742,1.882669206,0.951453182,0.335213162,0.819826436,0.056887623,0.958790706,-0.834948987,0.773625386,0.351916518,-0.546339241,-0.217605034,0,1,0.758256664,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,132,258,1.465390194,1.898867803,1.273205652,1.491342022,0.663252475,-0.812102528,0.972826664,-0.076222834,0.904751441,1.164826177,-0.853323362,-1.233040931,0,2,0.859369099,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,133,259,1.225818738,1.03580473,0.850696309,-0.026828903,0.562019025,-1.373951198,0.988728352,0.783357031,0.862833884,0.904960301,-0.781793568,-0.99643612,0,0,-0.121658457,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,134,260,1.071152847,0.478616399,0.864504726,0.022787838,0.940539943,0.726851191,0.98885451,0.79017661,0.626147877,-0.562363187,-0.532504383,-0.17184237,0,0,0.409418476,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,135,261,0.670820393,-0.963592801,0.812727701,-0.163258637,0.860456051,0.282383199,0.977548761,0.17903433,0.566899776,-0.929668931,-0.458273375,0.073697466,0,1,-0.281489413,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,136,262,1.069923755,0.474188561,0.944513241,0.310276397,0.663252475,-0.812102528,0.9765431,0.124672419,0.91172723,1.208072245,-0.779526372,-0.988936735,0,0,-0.009212523,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,137,263,1.321880638,1.381870492,1.174285897,1.135901136,0.542873409,-1.480209937,0.977397796,0.170873739,0.883349306,1.032144673,-0.86047163,-1.256685827,0,1,0.345853897,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,138,264,0.894427191,-0.158042869,0.732695097,-0.450833751,0.562446579,-1.371578263,0.989675454,0.834553479,0.915826081,1.233482873,-0.705080223,-0.742685261,0,2,-0.660151628,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,139,265,0.767771896,-0.614322219,1.165287405,1.103567534,0.468733974,-1.891686015,0.98826608,0.758368495,0.898725831,1.127470696,-0.824905491,-1.139040871,0,0,-0.467480233,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,140,266,0.732695097,-0.740687398,0.820782682,-0.134315283,0.925857191,0.64536148,0.977630371,0.183445813,0.668574418,-0.299341891,-0.203300359,0.917092075,1,0,-0.076547067,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,141,267,0.648885685,-1.042613221,0.444261658,-1.487239853,0.856816559,0.26218391,0.986177596,0.645473623,0.63593998,-0.501657516,-0.142133558,1.11941839,0,0,-0.755889721,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,142,268,0.680557047,-0.928516224,0.686332741,-0.617424105,0.80860754,-0.005377582,0.989440192,0.82183619,0.907663579,1.182879833,-0.662378616,-0.601437744,0,0,-0.51710597,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,143,269,0.923380517,-0.053737678,0.604805319,-0.910370437,0.842672032,0.183681365,0.98137938,0.3861018,0.538506504,-1.105691652,-0.059173281,1.393832724,1,3,-0.26014225,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,144,270,0.648885685,-1.042613221,1.142481141,1.021619507,0.887411967,0.431989341,0.982832892,0.464672711,0.662173708,-0.339022783,-0.734689969,-0.840627783,0,0,0.136998542,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,145,271,1.142481141,0.735578635,0.680557047,-0.638177469,0.660710573,-0.826210161,0.973482477,-0.040772275,0.404010286,-1.93949447,-0.62141696,-0.465945601,1,2,-0.242936332,0,0,1,1,0.333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,146,272,0.911909506,-0.095062325,0.794719414,-0.227966454,0.811574917,0.011091449,0.982182189,0.429498385,0.775178276,0.361543586,-0.560438932,-0.26424371,0,0,-0.10397911,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,147,273,1.213953957,0.993061515,0.933302004,0.269991906,1.060206801,1.391005825,0.985224645,0.593961049,0.680102243,-0.227875695,-0.560008823,-0.262821002,1,3,0.884686415,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,148,274,0.988086934,0.179369055,0.864504726,0.022787838,0.964514625,0.85991139,0.948994485,-1.364492401,0.726656431,0.060734745,-0.59999502,-0.39508654,0,1,0.354022761,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,149,275,0.767771896,-0.614322219,0.940324692,0.295225999,1.020228104,1.169122863,0.976962837,0.147361674,0.566885681,-0.929756316,-0.389652081,0.300681599,1,3,0.283342214,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,150,276,0.864504726,-0.265839412,0.688247202,-0.610545018,1.041217852,1.28561659,0.978732249,0.243008808,0.630955868,-0.532556277,0.054663545,1.770379887,1,3,0.13641072,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,151,277,0.604805319,-1.201414009,0.598243042,-0.933950172,0.906175395,0.536126923,0.977375837,0.169686749,0.600020834,-0.724336529,-0.092431002,1.283823503,1,3,-0.533079086,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,152,278,0.686332741,-0.907709121,0.827170192,-0.111363525,0.969982157,0.890256356,0.974648458,0.022255887,0.5079984,-1.294825176,-0.143844454,1.113759123,1,1,-0.042938763,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,153,279,0.988086934,0.179369055,0.523148364,-1.203782209,0.747753044,-0.343121849,0.974695715,0.024810396,0.486195675,-1.429990118,-0.176889544,1.00445324,1,2,-0.455845001,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,154,280,1.099042646,0.579090203,0.966545667,0.389443849,0.784464541,-0.13937195,0.980917316,0.361124539,0.745796013,0.179389664,-0.60813588,-0.422014713,0,0,0.276387367,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,155,281,0.933302004,-0.017995233,0.587142949,-0.973835298,0.812167092,0.014378035,0.981575989,0.396729698,0.698637425,-0.112967731,-0.235054979,0.812054782,1,1,-0.325817499,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,156,282,0.944513241,0.022393571,0.753937035,-0.374506699,0.869626357,0.33327867,0.971405551,-0.153042338,0.526356171,-1.181017056,-0.449684657,0.102107054,1,2,-0.006278153,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,157,283,0.988086934,0.179369055,0.552506251,-1.098292728,1.091267788,1.563395227,0.964424011,-0.530435677,0.717168406,0.001914191,-0.20534185,0.910339272,1,2,0.214823851,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,158,284,0.686332741,-0.907709121,0.604805319,-0.910370437,0.861014607,0.285483204,0.985448128,0.606041598,0.51922146,-1.225248353,-0.354121053,0.418210421,0,1,-0.510865451,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,159,285,1.165287405,0.817738858,1.019545823,0.579885307,0.953233364,0.797300056,0.985745055,0.622092245,0.504938306,-1.31379608,-0.478020138,0.00837952,1,1,0.731641407,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,160,286,1.252366182,1.131442659,0.606976979,-0.902567175,0.788438086,-0.117318654,0.993536807,1.043282299,0.687480077,-0.182137168,-0.566831491,-0.285388886,1,2,0.03718561,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,161,287,0.716350399,-0.799569642,0.833508753,-0.08858765,0.819533169,0.055259985,0.963075475,-0.603332024,0.712998737,-0.023935472,-0.419353005,0.202437483,0,3,-0.277632435,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,162,288,0.74515982,-0.695782873,0.87509398,0.060837405,0.708804519,-0.559287327,0.987125807,0.696730029,0.931314232,1.329500914,-0.901919923,-1.39378766,0,0,-0.398077598,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,163,289,0.686332741,-0.907709121,0.732695097,-0.450833751,0.857097068,0.263740747,0.979571996,0.288402093,0.661556753,-0.342847566,-0.669354363,-0.624511979,1,3,-0.364934042,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,164,290,0.973328527,0.126201467,1.23969436,1.370928426,0.829735825,0.111885027,0.968678634,-0.300448291,0.864388578,0.914598554,-0.80354745,-1.068393173,0,0,0.536338307,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,165,291,0.638666374,-1.079428583,0.74515982,-0.406045202,0.760503376,-0.272357129,0.980184455,0.321509108,0.466771156,-1.550411488,-0.137042145,1.136259662,1,1,-0.585943638,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,166,292,0.911909506,-0.095062325,1.208522369,1.258920465,1.046284635,1.313737389,0.960410163,-0.747407816,0.549656884,-1.036565413,-0.403294157,0.255556616,1,3,0.825865176,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,167,293,0.988086934,0.179369055,0.718184846,-0.502972339,0.81394103,0.024223445,0.978997947,0.25737133,0.486046441,-1.430915285,-0.40540047,0.248589396,0,1,-0.09979328,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,168,294,0.944513241,0.022393571,0.933302004,0.269991906,0.728209078,-0.451591445,0.989152666,0.806293693,0.917584462,1.24438387,-0.752913872,-0.900908441,0,1,-0.053068656,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,169,295,0.489360485,-1.61730735,0.656946685,-0.723014801,0.773043436,-0.202759421,0.978134296,0.210685942,0.72719798,0.064092053,-9.18E-21,1.589564912,1,0,-0.847693857,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,170,296,0.74515982,-0.695782873,0.825577947,-0.117084816,0.881705079,0.400315939,0.978381183,0.224031636,0.518326451,-1.230796923,-0.097323012,1.267641812,2,0,-0.13751725,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,171,297,0.74515982,-0.695782873,0.801314709,-0.204268079,0.897378661,0.487304789,0.979152232,0.26571135,0.36720752,-2.167651444,-0.07121215,1.354010797,0,1,-0.137582054,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
2,172,298,1.213953957,0.993061515,0.944513241,0.310276397,1.022111314,1.179574734,0.98706814,0.693612766,0.490958456,-1.400463483,-0.382839149,0.323217281,2,1,0.827637549,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,173,299,0.786397516,-0.547222887,0.759154655,-0.355758621,1.264911064,2.527120591,0.959451207,-0.799245001,0.557704614,-0.986673898,-0.405987095,0.246648969,0,1,0.541379695,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,174,300,0.695852374,-0.873414369,0.598243042,-0.933950172,0.845804124,0.201064566,0.97188925,-0.126895557,0.729726496,0.079767469,-0.602377001,-0.402965611,0,2,-0.535433325,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,175,301,0.74515982,-0.695782873,0.887041208,0.103766479,0.49126994,-1.766610732,0.99130713,0.92275517,0.848090521,0.813559534,-0.745479458,-0.876317035,1,1,-0.786209042,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,176,302,1.209610638,0.97741458,0.732695097,-0.450833751,0.935928169,0.70125571,0.960475676,-0.743866443,0.811695427,0.5879299,-0.486171305,-0.018582746,0,0,0.409278847,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,177,303,0.604805319,-1.201414009,0.470162346,-1.394172867,0.745176799,-0.357420089,0.990876731,0.899489548,0.617895988,-0.613520377,0,1.589564912,1,2,-0.984335655,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,178,304,1.099042646,0.579090203,0.864504726,0.022787838,0.589572857,-1.221026608,0.992661332,0.995957721,0.830263113,0.703039379,-0.809870107,-1.089307131,0,0,-0.206382856,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,179,305,1.35627198,1.505766293,0.852241626,-0.021276232,1.058845525,1.383450702,0.983885435,0.521568874,0.918065957,1.247368874,-0.785654925,-1.009208637,2,2,0.955980254,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,180,306,0.788068926,-0.541201585,0.767771896,-0.324794937,0.852879737,0.240334433,0.983047099,0.476251856,0.723401954,0.040558776,-0.179885292,0.994543964,1,0,-0.20855403,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,181,307,0.887041208,-0.184651084,0.87509398,0.060837405,0.871007374,0.34094336,0.974555921,0.017253702,0.690860037,-0.161183269,-0.66698149,-0.616663037,1,1,0.07237656,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,182,308,1.100239208,0.583400855,0.852241626,-0.021276232,1.130222919,1.779597366,0.963270755,-0.592775964,0.568490097,-0.919809814,-0.357533281,0.406923521,2,1,0.780573996,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,183,309,0.825577947,-0.406074252,0.944513241,0.310276397,0.99807507,1.046172865,0.972846984,-0.075124426,0.519931913,-1.220843937,-0.147367742,1.102104862,0,0,0.31679167,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,184,310,1.531253357,2.136141744,0.940324692,0.295225999,1.258624096,2.492227732,0.977275084,0.164240465,0.540937324,-1.090621904,-0.452525394,0.092710519,1,3,1.641198491,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,185,311,0.911909506,-0.095062325,0.716350399,-0.509563919,0.968742246,0.883374812,0.963691283,-0.570043971,0.528245153,-1.169306404,-0.260440924,0.728083664,1,3,0.092916189,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,186,312,0.680557047,-0.928516224,0.716350399,-0.509563919,0.823337486,0.076374056,0.982840392,0.465078123,0.720466878,0.022362915,-0.212805937,0.885649715,1,0,-0.453902029,0,1,1,2,0.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,187,313,0.587142949,-1.265043207,0.640723276,-0.781309154,0.899251826,0.497700908,0.975697339,0.078954048,0.678559725,-0.237438464,-0.071617387,1.352670362,0,1,-0.516217151,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,188,314,0.988086934,0.179369055,0.50262469,-1.277528377,0.780778704,-0.159828453,0.991344907,0.924797233,0.617150701,-0.618140744,-0.211107051,0.891269257,0,0,-0.419329258,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,189,315,0.670820393,-0.963592801,0.812727701,-0.163258637,0.977388593,0.931362297,0.940073003,-1.846751024,0.72496828,0.050269136,-0.371816331,0.359678334,1,0,-0.065163047,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,190,316,1.019545823,0.292700607,0.850696309,-0.026828903,0.906705787,0.539070617,0.984623153,0.561446844,0.6577087,-0.366703384,-0.360872831,0.395877025,1,0,0.268314107,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,191,317,1.209610638,0.97741458,0.510417786,-1.249526035,0.9190819,0.60775841,0.989038632,0.800129504,0.661770292,-0.341523745,-0.678281597,-0.654041303,0,3,0.111882319,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,192,318,0.716350399,-0.799569642,0.670820393,-0.673163453,0.431900986,-2.096110199,0.990235374,0.864820446,0.815983955,0.614516424,-0.67185885,-0.632796271,0,1,-1.189614431,1,1,1,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2,193,319,0.788068926,-0.541201585,0.967906042,0.39433198,0.901921027,0.512515053,0.832678127,-7.652076335,0.356834271,-2.231959902,-0.436624515,0.145307127,1,3,0.121881816,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
2,194,320,0.967906042,0.106666808,0.447213595,-1.47663288,0.860456051,0.282383199,0.979942758,0.308443945,0.760942148,0.273287399,-0.310817948,0.56144756,1,1,-0.362527624,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,195,321,0.695852374,-0.873414369,0.598243042,-0.933950172,0.920388714,0.615011268,0.978575418,0.234531151,0.579807964,-0.849645244,-0.249459225,0.764408708,2,1,-0.397451091,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,196,322,0.825577947,-0.406074252,0.615587011,-0.871629395,0.847791248,0.212093165,0.961047779,-0.712940899,0.384975767,-2.057498057,0.202006237,2.257757079,1,3,-0.355203494,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
2,197,323,1.196486083,0.930132995,1.031095483,0.621385829,0.812463017,0.016020429,0.952813044,-1.158076794,0.571970644,-0.89823233,-0.616444134,-0.44949659,0,1,0.522513084,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,198,324,0.911909506,-0.095062325,0.587142949,-0.973835298,0.615504796,-1.077103574,0.983940382,0.524539054,0.784307568,0.418140191,-0.663141256,-0.603960389,0,0,-0.715333732,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,199,325,0.732695097,-0.740687398,0.604805319,-0.910370437,0.899251826,0.497700908,0.969958685,-0.23125397,0.62660045,-0.559557481,0.105533437,1.938646291,1,1,-0.384452309,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
